query_index,nearest_ref_index,nearest_distance_m,label
240,77,85.11982735728807,0
241,77,83.72234250760798,0
242,76,82.59183098061553,0
243,76,81.74369918169735,0
244,75,81.14169858773515,0
245,75,80.64013696610319,0
246,75,80.25142514440566,0
247,74,79.76057832336892,0
248,74,79.18970836968136,0
249,73,78.40482809180054,0
250,73,77.33031057814472,0
251,73,75.93776358586351,0
252,72,74.13859038529658,0
253,72,71.86169675951957,0
254,72,69.12198763039052,0
255,72,65.93847694560496,0
256,72,62.34936303703379,0
257,72,58.41640641930956,0
258,72,54.199915115467434,0
259,71,49.755834024744274,0
260,71,45.14650694853197,0
261,71,40.45245812859128,0
262,71,35.78312927774222,1
263,71,31.260527312381857,1
264,71,26.980631556315167,1
265,71,22.97653991791726,1
266,71,19.268015527443243,1
267,71,15.869660847422686,1
268,71,12.820194311851477,1
269,72,10.144426806897997,1
270,72,7.7345666184348705,1
271,72,5.814391021875803,1
272,73,4.414659669475738,1
273,73,3.0305052998570563,1
274,74,2.1117690643702396,1
275,75,1.864764142259614,1
276,75,1.1923742827372643,1
277,76,0.7064080413883078,1
278,77,0.5143226565196378,1
279,78,0.5072263864678831,1
280,79,0.5825207372151616,1
281,80,0.7085654610004831,1
282,81,0.8894298907999736,1
283,82,1.110659977784699,1
284,83,1.3704548471908453,1
285,84,1.7064241636871362,1
286,86,1.6413198875138801,1
287,87,1.4133914167539177,1
288,88,1.0892655600876033,1
289,89,0.7679018886834997,1
290,90,0.7941689859763776,1
291,91,1.286800826683395,1
292,92,1.9677399095970867,1
293,94,1.3898660519080415,1
294,95,0.7102880893516206,1
295,96,0.7326754248613534,1
296,97,1.2203977836937507,1
297,99,0.9761065766947618,1
298,100,0.6956358568799597,1
299,102,0.8050651729031639,1
300,104,1.0323627586025872,1
301,108,0.9687895197879084,1
302,110,0.6404693516109671,1
303,111,0.48789033553484734,1
304,112,0.6073342737525371,1
305,113,0.7998478273522663,1
306,114,1.0754692352390258,1
307,115,1.461678853948285,1
308,117,1.745566448573181,1
309,118,1.5158241166895081,1
310,119,1.166008164732676,1
311,120,0.7371170454057725,1
312,121,0.5510636849078118,1
313,122,1.081562630845816,1
314,123,1.918624069824917,1
315,125,2.39881388799813,1
316,126,1.4573739424657068,1
317,127,0.6260792520409043,1
318,128,0.8462726193966923,1
319,129,1.7332780004502466,1
320,130,2.628733038886772,1
321,132,1.7820654520822863,1
322,133,1.0360882056440754,1
323,134,0.6461592540023459,1
324,135,0.9331449262535828,1
325,136,1.462075422665535,1
326,138,1.8973427712635205,1
327,139,1.258437198039241,1
328,140,0.9468904763783305,1
329,141,1.0076219859097486,1
330,142,1.237342894479393,1
331,143,1.4488383303802834,1
332,144,1.5677820403313378,1
333,145,1.5877133708818094,1
334,146,1.5369835664466416,1
335,147,1.4665713736632184,1
336,148,1.4441656791821347,1
337,149,1.5539720446246705,1
338,150,1.8375348241562035,1
339,151,2.2852007893380266,1
340,153,1.9828042116800786,1
341,154,1.4680593814870178,1
342,155,1.0864081356045219,1
343,156,1.105870987131369,1
344,157,1.598275216946854,1
345,159,2.0953438384177083,1
346,160,1.2270079296552214,1
347,161,1.1557003345417232,1
348,163,1.9513842137247237,1
349,164,1.0652742309438477,1
350,165,1.593676913403647,1
351,167,1.5933288728285733,1
352,168,1.0870670114643775,1
353,169,1.5147728828187064,1
354,170,2.3531806900708365,1
355,172,1.846278556156742,1
356,173,1.1828357907011995,1
357,174,0.9997807890205842,1
358,175,1.5162701039498319,1
359,176,2.3742652748590896,1
360,178,1.3054320889631081,1
361,179,1.01854974197141,1
362,181,1.6650283740411307,1
363,182,1.8294867043452467,1
364,184,3.621408919208272,1
365,185,6.943424900670563,1
366,186,11.218249932863591,1
367,186,16.001257714267304,1
368,187,20.885279493219954,1
369,187,25.84174587704214,1
370,187,30.76641464519081,1
371,187,35.53609555919922,1
372,187,40.064674559032895,0
373,188,44.244116562963775,0
374,188,48.080838451133786,0
375,188,51.572206894427175,0
376,188,54.736038807413195,0
377,188,57.607670185261014,0
378,188,60.2215108657148,0
379,188,62.60303281073499,0
380,188,64.78579897208455,0
381,188,66.81224963399194,0
382,188,68.73384435106878,0
383,188,70.59978774649909,0
384,188,72.42470934704089,0
385,188,74.18156827145938,0
386,188,75.81110156478196,0
387,188,77.27092495581245,0
388,188,78.53436606970686,0
389,189,79.6229593595004,0
390,189,80.5013268218334,0
391,189,81.30839774430227,0
392,189,82.08953011641975,0
393,190,82.74493058335241,0
394,190,83.41201120033371,0
395,191,84.00834162321634,0
396,192,84.63787390073368,0
397,193,85.24762211681164,0
398,194,85.81156732965442,0
399,196,86.28883372296202,0
400,197,86.57685284805713,0
401,198,86.72751417428012,0
402,200,86.69581496836034,0
403,201,86.5125578029855,0
404,202,86.20122622813778,0
405,203,85.77256094091021,0
406,205,85.19187393407503,0
407,206,84.48688854676331,0
408,207,83.67620557162024,0
409,208,82.7489205793233,0
410,209,81.69451097696661,0
411,211,80.43694319066026,0
412,212,79.05038493243732,0
413,214,77.52619287584784,0
414,215,75.90567866543607,0
415,216,74.33825986864713,0
416,217,72.92330753041897,0
417,217,71.65054146700898,0
418,218,70.66504029717798,0
419,218,69.9441381933579,0
420,219,69.56128287385458,0
421,219,69.43668921240898,0
422,219,69.71812735963239,0
423,220,70.25174601226801,0
424,220,71.11912097600099,0
425,220,72.3676980265057,0
426,221,73.8451615095524,0
427,221,75.61709937418372,0
428,221,77.71183783250929,0
429,222,80.0164776346109,0
430,222,82.51725424315552,0
431,222,85.26629886046392,0
432,223,88.15599686385514,0
433,223,91.19781033059344,0
434,223,94.46316344640456,0
435,224,97.79824548680486,0
436,224,101.34726021211097,0
437,225,105.03408554333936,0
438,225,108.87663117079225,0
439,226,112.86753871872335,0
440,226,116.97941622801514,0
441,227,121.22599040297804,0
442,227,125.5786936490399,0
443,228,130.0238531455848,0
444,229,134.56202024714554,0
445,303,135.5699288471013,0
446,12,131.0162818640475,0
447,11,126.22657254502961,0
448,11,121.5614944854052,0
449,10,116.93008057077732,0
450,9,112.36053977972813,0
451,8,107.80622191705228,0
452,7,103.2388733875839,0
453,6,98.64451319554341,0
454,5,94.0250036856592,0
455,4,89.39372851511351,0
456,3,84.76109669108652,0
457,2,80.14071644524914,0
458,1,75.54896609885576,0
459,0,71.01012945964831,0
460,0,66.84812153529371,0
461,0,63.135875739126,0
462,0,59.92239702224742,0
463,0,57.21583058814206,0
464,0,54.971340755866585,0
465,0,53.09778860527752,0
466,0,51.48454114725954,0
467,0,50.01127607105411,0
468,0,48.568441499970625,0
469,0,47.06882112130214,0
470,0,45.45111383293518,0
471,0,43.692732485494695,0
472,0,41.8054513785969,0
473,0,39.83222048764784,1
474,0,37.848711082019115,1
475,0,35.921119550798004,1
476,0,34.103675386408455,1
477,0,32.430838410103085,1
478,0,30.897334382053774,1
479,0,29.461994650068053,1
480,0,28.04399207456259,1
481,0,26.543985142120956,1
482,0,24.86155181706927,1
483,0,22.909765239773424,1
484,0,20.607702633245925,1
485,0,17.910722651108493,1
486,0,14.791106303541998,1
487,0,11.239984586034616,1
488,0,7.282313936077236,1
489,0,2.9534861787563162,1
490,0,1.7682333824212955,1
491,1,2.0070093445131496,1
492,2,2.4101172232636063,1
493,4,1.9233616865608967,1
494,5,1.2524113118882894,1
495,6,0.45539719884226953,1
496,7,0.7612663294837304,1
497,8,2.014782595327359,1
498,10,0.5280393183806238,1
